Threshold,Precision,Recall,F1
0.1638424462415003,0.2708066581306018,0.6477794793261868,0.38194130883928645
0.18372344265728185,0.28885400313971743,0.5635528330781011,0.3819408402369292
0.17490082618327898,0.2797153024911032,0.6018376722817764,0.3819241978174887
0.18780140788491012,0.2925835370823146,0.5497702909647779,0.38191489316363114
0.1842612140336228,0.289204097714736,0.5620214395099541,0.38189386011327464
0.16298897603066032,0.26996197718631176,0.6523736600306279,0.3818915280485245
0.17527482585359505,0.28,0.6003062787136294,0.381880174919338
0.1647104323881342,0.2712628865979381,0.6447166921898928,0.3818594100139526
0.16320422142833263,0.270184361093452,0.6508422664624809,0.3818508531343741
0.1892202858110271,0.2933442892358258,0.5467075038284839,0.38181818136366436
0.19760473263008901,0.30141843971631205,0.5206738131699847,0.38180797258441446
0.1957178886802381,0.299390774586597,0.5267993874425727,0.38179800175763706
0.18986385872195052,0.29372937293729373,0.5451761102603369,0.3817694365422386
0.1978512753089134,0.3018699910952805,0.5191424196018377,0.3817567562917739
0.19611775100884626,0.29982517482517484,0.5252679938744257,0.3817473562429487
0.17489536814298798,0.2795163584637269,0.6018376722817764,0.3817387076776058
